[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 52, 52, 52, 53, 52, 52, 52, 52, 51, 52, 52, 51, 51, 52, 52, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 38, 38, 38, 38, 38, 38, 38, 38, 52, 9, 0, 0, 0, 9, 52, 0, 0, 0, 0, 0, 0, 0, 51, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 38, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, -6, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 52, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 38, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 21, 0, -6, 7, -6, 0, 21, 0, 0, 0, 0, 0, 0, 0, 51, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 38, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, -6, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 51, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 38, 0, 0, 0, 38, 38, 38, 38, 38, 38, 38, 38, 52, 9, 0, 0, 0, 9, 52, 51, 52, 51, 21, 51, 52, 52, 52, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 38, 38, 38, 38, 38, 0, 0, 0, 38, 38, 38, 38, 38, 38, 38, 38, 52, 52, 52, 53, 52, 52, 52, 52, 52, 0, 0, 0, 52, 52, 52, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 38, 0, 0, 0, 38, 0, 0, 0, 0, 0, 38, 29, 29, 29, 29, 29, 29, 29, 29, 52, 0, 81, 0, 81, 0, 52, 52, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 21, 0, 0, 0, 21, 0, 81, 0, 81, 0, 38, 29, 0, 0, 0, 0, 0, 0, 29, 52, 0, 0, 0, 0, 0, 52, 52, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 38, 0, 0, 0, 38, 0, 0, 0, 0, 0, 38, 29, 0, 0, 0, 0, -5, 0, 29, 52, 0, 81, 0, 81, 0, 52, 52, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 38, 38, 38, 38, 38, 0, 0, 0, 38, 38, 38, 0, 0, 0, 38, 29, 0, 0, 0, 0, 0, 0, 29, 52, 52, 0, 0, 0, 52, 52, 52, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 0, 81, 0, 38, 29, 0, 0, 0, 0, 0, 0, 29, 38, 38, 38, 21, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 14, 0, 14, 0, 14, 0, 14, 0, 14, 0, 38, 38, 0, 0, 0, 38, 29, 30, 21, 30, 29, 29, 29, 38, 5, 0, 0, 0, 0, 0, 0, 0, 0, -6, -6, 38, 38, 38, 38, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
